Signal Type,Msg,Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
BCI,msg,28923.438056956,-187500.02235174447,-187500.02235174447,-160322.37980632542,-142611.77392146277,-147388.07349062842,-147280.58395154285,-145157.45880096662,-122848.78615722492
BCI,msg,28923.443010724,-187500.02235174447,-187500.02235174447,-160080.31041387445,-142309.80185387158,-147027.74101826444,-147077.87598107767,-145031.79729363887,-122720.55419928483
BCI,msg,28923.447045748,-187500.02235174447,-187500.02235174447,-159950.58088905585,-142156.02185201907,-146837.9076526055,-146985.63033171062,-144989.50779312942,-122646.86049781568
BCI,msg,28923.4510857,-187500.02235174447,-187500.02235174447,-160231.69877907026,-142507.45833008987,-147258.254558832,-147218.11082579027,-145131.24020472053,-122793.5326449314
BCI,msg,28923.455042159,-187500.02235174447,-187500.02235174447,-160334.47210007574,-142628.73889550436,-147408.21241238265,-147291.37984411477,-145164.1643243032,-122853.03298867143
BCI,msg,28923.459067165,-187500.02235174447,-187500.02235174447,-160131.60766739937,-142373.5043255692,-147104.3627982572,-147119.0702461088,-145055.3783840392,-122747.66686530912
BCI,msg,28923.463040787,-187500.02235174447,-187500.02235174447,-159938.66740926116,-142139.83918903343,-146819.26629772977,-146973.0462995823,-144979.3601011467,-122641.87605880214
BCI,msg,28923.466087431,-187500.02235174447,-187500.02235174447,-160176.37821154337,-142439.2631577567,-147175.6425113252,-147174.05553746887,-145105.87097476376,-122763.69306608356
BCI,msg,28923.471056665,-187500.02235174447,-187500.02235174447,-160342.83165250203,-142639.668898543,-147420.12589217734,-147300.14172794126,-145171.74156567355,-122857.52568930695
BCI,msg,28923.475062834,-187500.02235174447,-187500.02235174447,-160181.563816257,-142435.19514026586,-147178.01179623746,-147160.0856971843,-145080.21117212906,-122774.60071737776
BCI,msg,28923.47905718,-187500.02235174447,-187500.02235174447,-159942.02017092946,-142142.65550883478,-146823.9601640654,-146972.6439681821,-144976.2085051785,-122644.67002685905
BCI,msg,28923.483064238,-187500.02235174447,-187500.02235174447,-160124.65627487376,-142374.82307849207,-147097.74668189845,-147132.727161971,-145082.62516053024,-122737.54152507086
BCI,msg,28923.487178458,-187500.02235174447,-187500.02235174447,-160345.98324847023,-142644.54157883427,-147424.86446200186,-147304.5673733434,-145176.9048186427,-122859.4479393301
BCI,msg,28923.49105222,-187500.02235174447,-187500.02235174447,-160223.8086132775,-142487.58762926908,-147240.03788710095,-147195.55791563488,-145102.78643402894,-122797.6900694001
BCI,msg,28923.494169883,-187500.02235174447,-187500.02235174447,-159952.01140070098,-142153.92078804027,-146838.53350145026,-146977.76251766237,-144976.58848483427,-122650.1462042506
BCI,msg,28923.498120886,-187500.02235174447,-187500.02235174447,-160068.79926547996,-142305.59972591398,-147015.38050358064,-147086.41434745962,-145054.10433460528,-122707.52313226738
BCI,msg,28923.503173754,-187500.02235174447,-187500.02235174447,-160338.62952454443,-142636.5173025748,-147414.94028746372,-147299.98526573007,-145175.89899014225,-122855.0446456724
BCI,msg,28923.507253867,-187500.02235174447,-187500.02235174447,-160261.04661954005,-142534.86156879205,-147296.90072499524,-147226.53743344994,-145121.7630650715,-122816.84551439829
BCI,msg,28923.511226231,-187500.02235174447,-187500.02235174447,-159981.13572372624,-142188.63304717935,-146880.95711242643,-146998.97432315044,-144987.6302465952,-122667.02177131436
BCI,msg,28923.515222402,-187500.02235174447,-187500.02235174447,-160016.89851485475,-142240.55614954903,-146937.90935729854,-147042.78374228286,-145027.25988951445,-122680.94690811003
BCI,msg,28923.51828597,-187500.02235174447,-187500.02235174447,-160317.70829173428,-142611.8633284406,-147384.89954291578,-147284.49550682254,-145168.4111557497,-122843.30997983337
BCI,msg,28923.522249568,-187500.02235174447,-187500.02235174447,-160296.1388583349,-142578.9615606024,-147349.36026923184,-147256.68993672013,-145141.4102484477,-122836.20212509658
BCI,msg,28923.526354514,-187500.02235174447,-187500.02235174447,-160021.95000910165,-142238.4774373147,-146941.9326713005,-147030.0432479433,-145003.85761306973,-122689.17235006957
BCI,msg,28923.531166607,-187500.02235174447,-187500.02235174447,-159972.48559862204,-142184.58738143294,-146871.74819371084,-147004.450500542,-145002.51650840242,-122658.28223923234
BCI,msg,28923.535186314,-187500.02235174447,-187500.02235174447,-160281.76668665014,-142568.63505466405,-147332.90938531273,-147256.4664192756,-145152.8096381199,-122822.96989237904
BCI,msg,28923.539258471,-187500.02235174447,-187500.02235174447,-160319.27291384613,-142608.84584293913,-147385.32422606042,-147276.5606375409,-145154.03898406494,-122847.51210779097
BCI,msg,28923.543275644,-187500.02235174447,-187500.02235174447,-160068.08400965738,-142295.49673742018,-147011.15602387858,-147066.14131523864,-145023.77301737943,-122713.75926897042
BCI,msg,28923.547255259,-187500.02235174447,-187500.02235174447,-159940.27673486195,-142143.92955826875,-146824.51895767677,-146974.92384611652,-144981.48351686998,-122641.00434076838
BCI,msg,28923.550294688,-187500.02235174447,-187500.02235174447,-160237.24201169517,-142514.36501912653,-147267.39642231422,-147221.44123571413,-145133.02834427694,-122798.56178743385
BCI,msg,28923.55436318,-187500.02235174447,-187500.02235174447,-160336.7966814991,-142631.8681397281,-147412.21337464015,-147292.43037610417,-145164.87958012577,-122856.56456429536
BCI,msg,28923.55920817,-187500.02235174447,-187500.02235174447,-160119.0459870155,-142358.23808410624,-147085.81085035932,-147107.80496690332,-145048.9410816361,-122742.30244663983
BCI,msg,28923.563242298,-187500.02235174447,-187500.02235174447,-159927.35742656677,-142125.93640398222,-146802.99422776632,-146962.27275875484,-144972.7663365324,-122636.86926804416
BCI,msg,28923.567329965,-187500.02235174447,-187500.02235174447,-160188.40345006032,-142453.38946025248,-147192.51807838894,-147183.6444358402,-145113.1576434562,-122774.53366214439
BCI,msg,28923.571786157,-187500.02235174447,-187500.02235174447,-160350.00656247218,-142648.45313411392,-147430.51945334906,-147305.6179053328,-145175.85428665334,-122864.9017649772
BCI,msg,28923.574626986,-187500.02235174447,-187500.02235174447,-160167.07988584996,-142418.07370401308,-147157.35878436075,-147147.32285110033,-145072.23159935852,-122767.71638008552
BCI,msg,28923.578449202,-187500.02235174447,-187500.02235174447,-159924.92108642115,-142122.047200447,-146799.26148644226,-146957.26596799685,-144966.4184411071,-122635.88579128812
BCI,msg,28923.582282264,-187500.02235174447,-187500.02235174447,-160127.0926150194,-142378.01937794918,-147102.0158650894,-147133.84474919375,-145083.13925065272,-122741.09545243926
BCI,msg,28923.586422268,-187500.02235174447,-187500.02235174447,-160349.20189967178,-142648.94487249196,-147430.45239811568,-147306.44491987766,-145177.77653667648,-122863.58301205434
BCI,msg,28923.591229943,-187500.02235174447,-187500.02235174447,-160214.68910153976,-142477.14936460846,-147227.61031718377,-147187.1313079752,-145097.08673919283,-122793.71145888705
BCI,msg,28923.595334777,-187500.02235174447,-187500.02235174447,-159942.35544709628,-142141.58262510094,-146823.22255649837,-146969.02298558032,-144971.93932198756,-122647.1957739825
BCI,msg,28923.599321674,-187500.02235174447,-187500.02235174447,-160067.77108523503,-142303.96804856873,-147013.01121866837,-147085.02853930337,-145054.0819828608,-122710.22769334647
BCI,msg,28923.602330595,-187500.02235174447,-187500.02235174447,-160341.57995481254,-142640.160636921,-147418.58362180993,-147302.39925413125,-145178.33533028787,-122860.14084340821
BCI,msg,28923.606278768,-187500.02235174447,-187500.02235174447,-160258.2302997387,-142531.50880712376,-147291.67041679268,-147224.16814853766,-145121.11486448228,-122818.1866190656
BCI,msg,28923.610302807,-187500.02235174447,-187500.02235174447,-159976.24069169053,-142182.03928256503,-146871.54702801074,-146994.72749170393,-144986.35619716122,-122667.64762015911
BCI,msg,28923.614289488,-187500.02235174447,-187500.02235174447,-160016.04914856545,-142238.63389952588,-146934.24367120786,-147042.1578934381,-145028.51158720395,-122684.83611164524
BCI,msg,28923.619249336,-187500.02235174447,-187500.02235174447,-160319.1388033794,-142613.65146799703,-147386.10653711637,-147285.70250102313,-145170.02048135048,-122847.35564557978
BCI,msg,28923.623324461,-187500.02235174447,-187500.02235174447,-160294.99891936767,-142577.48634546832,-147346.4768941971,-147255.77351519748,-145141.94669031462,-122838.5937617533
BCI,msg,28923.626302405,-187500.02235174447,-187500.02235174447,-160017.47966021058,-142232.68833550077,-146933.9307467855,-147026.06463743027,-145002.44945316904,-122689.44057100304
BCI,msg,28923.630306539,-187500.02235174447,-187500.02235174447,-159967.7023253086,-142178.6194656634,-146863.94743489593,-146999.6448754841,-144999.90135430114,-122658.19283225451
BCI,msg,28923.634294946,-187500.02235174447,-187500.02235174447,-160283.08543957298,-142570.0432145647,-147333.46817892411,-147257.7181169651,-145154.75423988752,-122827.32848254783
BCI,msg,28923.638324005,-187500.02235174447,-187500.02235174447,-160319.87641094642,-142609.65050573953,-147385.32422606042,-147277.05237591892,-145154.9107020987,-122850.64135201472
BCI,msg,28923.64235173,-187500.02235174447,-187500.02235174447,-160066.56409103444,-142293.574487397,-147008.00442791037,-147064.44258266003,-145022.96835457903,-122715.10037363773
BCI,msg,28923.647296931,-187500.02235174447,-187500.02235174447,-159934.73350223704,-142136.93346225424,-146815.66766687247,-146969.60413093618,-144978.39897613515,-122640.46789890146
BCI,msg,28923.651329792,-187500.02235174447,-187500.02235174447,-160233.88925002687,-142510.05113244668,-147261.4061548002,-147218.58021242384,-145132.33544019883,-122799.8358368678
BCI,msg,28923.654334767,-187500.02235174447,-187500.02235174447,-160339.32242862254,-142634.662107785,-147414.91793571925,-147294.33027438287,-145167.22651329357,-122860.92315446415
BCI,msg,28923.658334676,-187500.02235174447,-187500.02235174447,-160123.47163241764,-142363.42368881986,-147091.93522834007,-147110.80010066036,-145051.10920084827,-122747.08571995328
BCI,msg,28923.662315985,-187500.02235174447,-187500.02235174447,-159925.99397015502,-142123.67887779223,-146800.11085273157,-146960.35050873167,-144972.02872896538,-122639.23855295642
BCI,msg,28923.6663823,-187500.02235174447,-187500.02235174447,-160180.78150520104,-142443.59939618103,-147180.67165382762,-147176.9836159925,-145110.16250969918,-122773.39372317717
BCI,msg,28923.670374023,-187500.02235174447,-187500.02235174447,-160350.81122527257,-142649.48131435888,-147431.79350278302,-147305.68496056617,-145176.63659770926,-122867.91925047866
BCI,msg,28923.674471009,-187500.02235174447,-187500.02235174447,-160176.62408073238,-142429.5625006631,-147171.30627290087,-147154.36365060374,-145077.1489831387,-122775.65124936716
BCI,msg,28923.679369827,-187500.02235174447,-187500.02235174447,-159929.48084229004,-142126.71871503815,-146805.27410570075,-146960.0822877982,-144968.83242950827,-122641.94311403552
BCI,msg,28923.682349124,-187500.02235174447,-187500.02235174447,-160117.81664107044,-142366.06119466558,-147087.77780387137,-147125.79812118984,-145079.33945409532,-122739.41907160511
BCI,msg,28923.686359497,-187500.02235174447,-187500.02235174447,-160348.66545780486,-142648.18491318048,-147430.02771497105,-147305.3720361438,-145177.754184932,-122865.48291033304
BCI,msg,28923.690502555,-187500.02235174447,-187500.02235174447,-160225.5073458561,-142490.381597326,-147244.08355284735,-147195.2002877236,-145102.31704739537,-122802.09336305778
BCI,msg,28923.694518811,-187500.02235174447,-187500.02235174447,-159952.52549082346,-142153.16082872878,-146837.03593457176,-146976.6002269507,-144977.5719615903,-122656.73996886492
BCI,msg,28923.698567141,-187500.02235174447,-187500.02235174447,-160059.21036710864,-142292.41219668536,-146998.92961966153,-147077.65246363313,-145051.06449735936,-122709.33362356827
BCI,msg,28923.704379939,-187500.02235174447,-187500.02235174447,-160340.90940247886,-142638.59601480915,-147416.50490957557,-147301.75105354204,-145179.74349018856,-122863.0018666985
BCI,msg,28923.707422336,-187500.02235174447,-187500.02235174447,-160271.21666326723,-142546.5962346311,-147309.99884724605,-147234.74052366504,-145129.07208550838,-122828.78134593742
BCI,msg,28923.710473901,-187500.02235174447,-187500.02235174447,-159986.79071507344,-142194.5115559711,-146887.19324912946,-147002.48354702993,-144991.16182221912,-122676.27539351887
BCI,msg,28923.714417105,-187500.02235174447,-187500.02235174447,-160006.79552636095,-142226.58630926447,-146919.9385547565,-147033.7536375229,-145024.19770052406,-122682.7573994109
BCI,msg,28923.71846288,-187500.02235174447,-187500.02235174447,-160317.46242254524,-142610.11989237307,-147380.8315254249,-147284.94254171164,-145172.47917324057,-122851.0436834149
BCI,msg,28923.722483755,-187500.02235174447,-187500.02235174447,-160306.59947473998,-142590.3609502746,-147361.00552809305,-147265.7200414801,-145150.28389099645,-122849.21084036957
BCI,msg,28923.726530895,-187500.02235174447,-187500.02235174447,-160033.1705848182,-142250.569731065,-146954.3825929621,-147039.0957044477,-145012.21716549603,-122702.60574848721
BCI,msg,28923.730487203,-187500.02235174447,-187500.02235174447,-159967.79173228642,-142176.4513464512,-146859.6111964716,-147000.58364875123,-145003.54468864735,-122664.22780325745
BCI,msg,28923.735420112,-187500.02235174447,-187500.02235174447,-160282.2807767726,-142566.82456336316,-147327.1202834988,-147258.7015937211,-145159.85043762333,-122833.0952326173
BCI,msg,28923.738454987,-187500.02235174447,-187500.02235174447,-160332.46044307476,-142623.03920066825,-147398.802327967,-147289.05526269143,-145166.80183014894,-122863.94063996561
BCI,msg,28923.742411302,-187500.02235174447,-187500.02235174447,-160085.2277976546,-142314.11574055144,-147030.06559968778,-147081.20639100153,-145037.4746367305,-122732.04299593485
BCI,msg,28923.746528617,-187500.02235174447,-187500.02235174447,-159942.53426105194,-142143.16959895726,-146819.93685006344,-146977.7848694068,-144988.79253730687,-122652.8954688186
BCI,msg,28923.750602325,-187500.02235174447,-187500.02235174447,-160237.6666948398,-142511.392237114,-147259.3497943103,-147224.23520377104,-145142.23726299254,-122810.31880501733
BCI,msg,28923.754481985,-187500.02235174447,-187500.02235174447,-160352.08527470654,-142647.64847131353,-147427.05493295848,-147307.04841697795,-145180.43639426667,-122875.40708487119
BCI,msg,28923.758487478,-187500.02235174447,-187500.02235174447,-160136.12271977935,-142376.96884595978,-147105.48038547998,-147122.44535952157,-145061.97214865353,-122759.73680731498
BCI,msg,28923.763455174,-187500.02235174447,-187500.02235174447,-159927.6479992447,-142123.9023952368,-146798.23330619733,-146962.09394479918,-144975.89558075616,-122645.00530302589
BCI,msg,28923.766496671,-187500.02235174447,-187500.02235174447,-160177.1158191104,-142438.0114600672,-147171.79801127888,-147174.7931450359,-145111.43655913312,-122775.71830460052
BCI,msg,28923.769538542,-187500.02235174447,-187500.02235174447,-160358.9472602543,-142657.5726458517,-147438.52137786406,-147313.99980950356,-145185.77846119148,-122878.31281165038
BCI,msg,28923.774479561,-187500.02235174447,-187500.02235174447,-160185.90005468132,-142438.74906763426,-147179.17408694912,-147163.50551408596,-145086.98375069903,-122786.71536287254
BCI,msg,28923.778504555,-187500.02235174447,-187500.02235174447,-159930.53137427944,-142126.33873538242,-146802.5024893883,-146961.1328197876,-144972.27459815438,-122646.88284956013
BCI,msg,28923.78255057,-187500.02235174447,-187500.02235174447,-160115.6485218583,-142362.1496393859,-147081.38520495716,-147124.21114733352,-145080.65820701816,-122742.16833617311
BCI,msg,28923.786593012,-187500.02235174447,-187500.02235174447,-160355.7956642861,-142654.9798434949,-147435.21331968467,-147312.54694611396,-145186.33725480287,-122875.40708487119
BCI,msg,28923.791506987,-187500.02235174447,-187500.02235174447,-160231.2740959256,-142495.56720203965,-147247.57042498238,-147201.01174128195,-145109.6484195767,-122810.67643292862
BCI,msg,28923.794537429,-187500.02235174447,-187500.02235174447,-159948.85980473278,-142148.1540379708,-146830.2633560018,-146972.71102341547,-144975.73911854497,-122656.51645142036
BCI,msg,28923.79848378,-187500.02235174447,-187500.02235174447,-160054.11416937283,-142285.97489428223,-146990.86063991318,-147072.62332113067,-145048.2928810469,-122708.57366425678
BCI,msg,28923.8025101,-187500.02235174447,-187500.02235174447,-160339.88122223393,-142637.1207996751,-147414.2026798967,-147300.49935585255,-145179.9223041442,-122864.87941323275
BCI,msg,28923.806551089,-187500.02235174447,-187500.02235174447,-160270.32259348902,-142545.21042647486,-147307.8083762894,-147233.48882597554,-145129.250899464,-122830.41302328266
BCI,msg,28923.810602509,-187500.02235174447,-187500.02235174447,-159984.04145050544,-142191.02468383606,-146883.1699351275,-146998.9072679171,-144988.85959254022,-122675.87306211867
BCI,msg,28923.814567125,-187500.02235174447,-187500.02235174447,-160000.42527919117,-142218.7631987051,-146911.0202087188,-147027.13752116414,-145019.70499988855,-122680.52222496537
BCI,msg,28923.818521604,-187500.02235174447,-187500.02235174447,-160307.27002707362,-142598.34052304513,-147367.57694096293,-147274.99601542903,-145165.48307722606,-122845.36634032326
BCI,msg,28923.821567771,-187500.02235174447,-187500.02235174447,-160300.11746884795,-142583.4989647268,-147353.80826637844,-147258.63453848773,-145144.65125139372,-122844.96400892307
BCI,msg,28923.82649817,-187500.02235174447,-187500.02235174447,-160050.40377979324,-142272.02740574212,-146981.07057584173,-147051.63503308714,-145019.14620627716,-122713.75926897042
BCI,msg,28923.830643941,-187500.02235174447,-187500.02235174447,-159969.4010578872,-142178.7088726412,-146863.25453081782,-147000.09191037322,-145002.2706392134,-122667.1558817811
BCI,msg,28923.834642618,-187500.02235174447,-187500.02235174447,-160250.54129964608,-142529.40774314496,-147283.33321611086,-147230.62780268525,-145140.65028913622,-122813.93978761909
BCI,msg,28923.838685538,-187500.02235174447,-187500.02235174447,-160314.17671611032,-142601.7603399468,-147374.19305732168,-147272.04558516093,-145155.08951605434,-122852.0942154043
BCI,msg,28923.842694738,-187500.02235174447,-187500.02235174447,-160104.85262928638,-142338.18856932982,-147059.7710680689,-147095.82443187528,-145046.25887230146,-122744.62702806319
BCI,msg,28923.846579488,-187500.02235174447,-187500.02235174447,-159954.82772050236,-142158.3464334424,-146839.3605159951,-146986.12207008863,-144992.6146856087,-122662.28320148984
BCI,msg,28923.858217773,-187500.02235174447,-187500.02235174447,-160204.40729909032,-142471.67318721692,-147212.88051758774,-147195.0438255124,-145122.07598949387,-122790.7833803634
BCI,msg,28923.85875238,-187500.02235174447,-187500.02235174447,-160324.7043877488,-142615.23844185335,-147389.41459529576,-147282.52855331046,-145163.5608272029,-122857.7939102404
BCI,msg,28923.859477461,-187500.02235174447,-187500.02235174447,-160151.79129264253,-142396.57132584706,-147129.62026949172,-147133.95650791604,-145068.61061675675,-122769.39276091967
BCI,msg,28923.862633399,-187500.02235174447,-187500.02235174447,-159953.01722920148,-142154.6583956073,-146835.5160159488,-146981.71877643093,-144987.74200531747,-122662.88669859013
BCI,msg,28923.866685869,-187500.02235174447,-187500.02235174447,-160155.21110954418,-142410.34000043155,-147137.7786562179,-147156.48706632698,-145101.51238459497,-122766.7329033295
BCI,msg,28923.870929442,-187500.02235174447,-187500.02235174447,-160328.81710872854,-142621.09459890064,-147394.35433082038,-147288.29530337994,-145170.44516449515,-122860.9455062086
BCI,msg,28923.873839943,-187500.02235174447,-187500.02235174447,-160195.75717398612,-142451.40015499594,-147194.52973538992,-147170.54631358938,-145091.23058214554,-122792.70563038655
BCI,msg,28923.877772453,-187500.02235174447,-187500.02235174447,-159963.38843862872,-142166.39306144632,-146850.78225741175,-146987.12789858913,-144987.98787450648,-122668.80991087078
BCI,msg,28923.881846861,-187500.02235174447,-187500.02235174447,-160100.47168737312,-142343.01654613216,-147057.7594110679,-147111.33654252728,-145073.25977960345,-122736.71451052601
BCI,msg,28923.885920767,-187500.02235174447,-187500.02235174447,-160320.56931502454,-142612.64563949654,-147384.49721151558,-147282.48384982155,-145167.13710631576,-122854.28468636093
BCI,msg,28923.89070362,-187500.02235174447,-187500.02235174447,-160224.7697382891,-142488.8840304475,-147240.12729407876,-147194.0379970119,-145103.85931776278,-122804.95438634806
BCI,msg,28923.894740687,-187500.02235174447,-187500.02235174447,-159968.97637474257,-142173.5009161831,-146861.15346683902,-146987.7984509228,-144983.58458084878,-122668.63109691515
BCI,msg,28923.898720298,-187500.02235174447,-187500.02235174447,-160065.22298636712,-142299.69886537778,-147007.49033778792,-147080.9158183236,-145052.6291194712,-122717.35789982772
BCI,msg,28923.902691519,-187500.02235174447,-187500.02235174447,-160343.63631530243,-142642.0605351997,-147419.81296775496,-147303.270972165,-145181.03989136696,-122869.12624467925
BCI,msg,28923.905759078,-187500.02235174447,-187500.02235174447,-160268.5344539326,-142543.31052819616,-147304.74618729905,-147231.7006864191,-145127.82038781888,-122830.83770642731
BCI,msg,28923.90970558,-187500.02235174447,-187500.02235174447,-159977.69355508013,-142183.20157327672,-146873.0669466337,-146992.87229691414,-144984.59040934927,-122673.05674231729
BCI,msg,28923.91464385,-187500.02235174447,-187500.02235174447,-159997.1172210118,-142214.24814632515,-146904.85112724916,-147023.94122170703,-145017.82745335432,-122680.76809415438
BCI,msg,28923.918697919,-187500.02235174447,-187500.02235174447,-160316.41189055584,-142608.37645630556,-147377.791688179,-147283.55673355542,-145173.0603185964,-122855.4469770726
BCI,msg,28923.922689821,-187500.02235174447,-187500.02235174447,-160304.9901491392,-142587.94696187341,-147356.80340013545,-147263.93190192364,-145151.02149856347,-122852.98828518252
BCI,msg,28923.926687287,-187500.02235174447,-187500.02235174447,-160026.84504113736,-142242.2772338721,-146943.51964515683,-147032.18901541104,-145008.86440382773,-122702.33752755375
BCI,msg,28923.929693806,-187500.02235174447,-187500.02235174447,-159959.9462699826,-142165.7448608571,-146846.58012945417,-146992.0005788804,-144999.05198801184,-122664.04898930181
BCI,msg,28923.933703041,-187500.02235174447,-187500.02235174447,-160277.63161392589,-142561.03546154924,-147320.2806496955,-147253.4489337741,-145157.19058003314,-122834.16811635115
BCI,msg,28923.937834906,-187500.02235174447,-187500.02235174447,-160324.7043877488,-142614.4114273085,-147388.9452086622,-147280.47219282057,-145160.67745216817,-122860.99020969751
BCI,msg,28923.94174371,-187500.02235174447,-187500.02235174447,-160075.50478881656,-142302.7387026237,-147016.94512569252,-147070.5669606408,-145029.87504361573,-122727.52794355487
BCI,msg,28923.946705597,-187500.02235174447,-187500.02235174447,-159928.13973762273,-142126.09286619342,-146801.0496259987,-146962.2280552659,-144976.90140925665,-122645.51939314835
BCI,msg,28923.950723035,-187500.02235174447,-187500.02235174447,-160223.9203719998,-142495.9248299509,-147242.5412824799,-147210.17595650864,-145131.262556465,-122803.47917121401
BCI,msg,28923.95476398,-187500.02235174447,-187500.02235174447,-160342.67519029084,-142637.47842758638,-147415.9461159642,-147297.03483546196,-145172.72504242958,-122871.09319819132
BCI,msg,28923.95778072,-187500.02235174447,-187500.02235174447,-160131.94294356622,-142371.9620552018,-147099.17719354358,-147117.19269957457,-145058.8876079187,-122759.49093812596
BCI,msg,28923.961769629,-187500.02235174447,-187500.02235174447,-159920.51779276345,-142114.9393457102,-146787.83974502562,-146953.60028190617,-144970.1064789422,-122643.5971431252
BCI,msg,28923.96591231,-187500.02235174447,-187500.02235174447,-160170.4549992627,-142429.13781751847,-147161.27033964044,-147167.95351123257,-145108.3520183983,-122776.65707786764
BCI,msg,28923.969863429,-187500.02235174447,-187500.02235174447,-160356.4438648753,-142654.2645876723,-147434.76628479557,-147310.64704783526,-145184.79498443546,-122880.43622737363
BCI,msg,28923.974725484,-187500.02235174447,-187500.02235174447,-160184.558950014,-142437.1620937779,-147177.60946483727,-147160.64449079568,-145085.30736986487,-122788.14587451768
BCI,msg,28923.978744473,-187500.02235174447,-187500.02235174447,-159928.72088297855,-142123.43300860323,-146798.85915504207,-146957.2883197413,-144970.15118243115,-122649.2521344724
BCI,msg,28923.982808456,-187500.02235174447,-187500.02235174447,-160109.8370682999,-142353.87949393745,-147070.65636761862,-147118.4667490085,-145079.07123316184,-122744.58232457428
BCI,msg,28923.985801885,-187500.02235174447,-187500.02235174447,-160355.03570497464,-142653.415221383,-147432.46405511667,-147311.54111761347,-145187.74541470356,-122879.98919248453
BCI,msg,28923.989872374,-187500.02235174447,-187500.02235174447,-160233.15164245985,-142497.55650729616,-147249.13504709426,-147201.7940523379,-145111.48126262205,-122815.37029926424
BCI,msg,28923.993874471,-187500.02235174447,-187500.02235174447,-159951.67612453416,-142150.59037811644,-146832.11855079158,-146973.7392036604,-144977.6613685681,-122662.59612591221
BCI,msg,28923.99781519,-187500.02235174447,-187500.02235174447,-160052.54954726095,-142281.9292285358,-146984.0880613432,-147071.28221646335,-145050.90803514817,-122715.23448410445
BCI,msg,28924.002753418,-187500.02235174447,-187500.02235174447,-160340.10473967847,-142636.3161368747,-147411.27460137304,-147301.03579771947,-145183.2750658125,-122871.09319819132
BCI,msg,28924.006753387,-187500.02235174447,-187500.02235174447,-160274.41296272434,-142549.09963001008,-147310.40117864625,-147236.86393938828,-145134.0565245219,-122837.92320941965
BCI,msg,28924.010894998,-187500.02235174447,-187500.02235174447,-159991.48458140905,-142197.90902112832,-146889.00374043034,-147004.60696275317,-144995.36395017672,-122686.24427154593
BCI,msg,28924.013891862,-187500.02235174447,-187500.02235174447,-160001.43110769166,-142217.3103353155,-146906.95219122796,-147028.00923919788,-145023.84007261277,-122689.03823960284
BCI,msg,28924.017809063,-187500.02235174447,-187500.02235174447,-160311.67332073132,-142602.47559576936,-147370.2367985531,-147279.35460559782,-145171.47334474008,-122854.82112822785
BCI,msg,28924.02182765,-187500.02235174447,-187500.02235174447,-160303.6937479608,-142587.0528920952,-147355.68581291268,-147261.8084862004,-145149.23335900705,-122852.47419506004
BCI,msg,28924.025894406,-187500.02235174447,-187500.02235174447,-160032.85766039582,-142249.7874200091,-146952.01330804985,-147036.2570329019,-145011.23368874,-122706.98669040046
BCI,msg,28924.030808432,-187500.02235174447,-187500.02235174447,-159955.87825249176,-142161.11804975488,-146840.88043461807,-146987.46317475598,-144995.74392983245,-122663.13256777915
BCI,msg,28924.034829309,-187500.02235174447,-187500.02235174447,-160268.80267486605,-142550.91012131097,-147308.05424547844,-147245.4023057702,-145151.9155683417,-122830.16715409365
BCI,msg,28924.037833736,-187500.02235174447,-187500.02235174447,-160325.86667846044,-142615.90899418702,-147390.3310168184,-147281.14274515424,-145161.37035624628,-122863.2030323986
BCI,msg,28924.041844834,-187500.02235174447,-187500.02235174447,-160081.67387028623,-142310.3829992274,-147025.77406475236,-147074.9702542985,-145032.35608725026,-122732.13240291267
BCI,msg,28924.04587085,-187500.02235174447,-187500.02235174447,-159928.51971727845,-142125.95875572666,-146800.04379749822,-146962.16100003256,-144977.34844414575,-122648.38041643864
BCI,msg,28924.049880563,-187500.02235174447,-187500.02235174447,-160218.80182251954,-142489.06284440315,-147232.9970875975,-147206.21969774005,-145130.12261749778,-122803.54622644738
BCI,msg,28924.053886482,-187500.02235174447,-187500.02235174447,-160345.20093741428,-142640.0712299432,-147417.8460142429,-147299.13589944076,-145175.47430699758,-122875.004753471
BCI,msg,28924.057899636,-187500.02235174447,-187500.02235174447,-160136.27918199054,-142377.59469480452,-147105.9274203691,-147119.8749089092,-145059.96049165257,-122762.5754788608
BCI,msg,28924.06290437,-187500.02235174447,-187500.02235174447,-159919.8472404298,-142113.93351720972,-146786.52099210274,-146951.90154932757,-144968.4077463636,-122644.55826813678
BCI,msg,28924.065961891,-187500.02235174447,-187500.02235174447,-160158.96620261268,-142415.34679118954,-147144.59593827676,-147157.60465354976,-145101.1994601726,-122770.91267954263
BCI,msg,28924.069932546,-187500.02235174447,-187500.02235174447,-160350.76652178366,-142648.25196841382,-147427.34550563642,-147304.9697047436,-145180.1234698443,-122877.08346570533
BCI,msg,28924.073981333,-187500.02235174447,-187500.02235174447,-160189.49868553862,-142443.28647175868,-147184.1361742182,-147164.19841816407,-145087.60959954376,-122792.4374094531
BCI,msg,28924.077982879,-187500.02235174447,-187500.02235174447,-159932.58773476933,-142127.27750864954,-146802.88246904404,-146959.94817733148,-144972.27459815438,-122654.1024630192
BCI,msg,28924.081963932,-187500.02235174447,-187500.02235174447,-160103.42211764122,-142345.07290662205,-147059.43579190204,-147112.94586812807,-145076.7019482496,-122743.95647572953
